"","ID","Collection","State","County","Location","Lat","Long","elevationM","estElevation","Uncertainty","Month","Day","Year","Sex","FWL","HWL","BodyLength","Thorax","ThoraxC","FileNaNme","mean_Standard","mean_Sample","max_Sample","min_Sample","white_balance","min_Standard","Corr.Val","lon","lat","NewLocation","doy","region","June","July","June15July15","doy162to202","Tpupal","J","JJTave","time.per","seas","siteID","YrSite","region.lab","syear.int","syear.slope","fyear.int","fyear.slope"
"704","1614","UF","Colorado","ClearCreek","St_Marys_Glacier",39.8562586,-105.6577058,"3658",3520.23,7,7,"2",1960,"M",20.61,18.06,"18.82",1.76,"2.86","IMG_1614",78.00648,162.541348,250,36,241,36,0.382725132,-105.6577058,39.8562586,"St_Marys_Glacier",183,1,6.38888888888889,11.3888888888889,8.19444444444445,9.40379403794038,7.57936507936508,183,8.88888888888889,"pre 1980","early",53,"196053","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"706","1759","UF","Colorado","Park","Hoosier_Pass",39.36,-106.06,"NaN",3533.73,6,8,"7",1967,"M",20.47,17.54,"17.21",2.56,"4.16","IMG_1759",71.726208,150.587181,246,30,248,21,0.429131361,-106.06,39.36,"HoosierPass",218,1,2.77777777777778,10.5555555555556,6.03703703703704,8.42818428184282,10.7804232804233,218,6.66666666666669,"pre 1980","late",15,"196715","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"707","1761","UF","Colorado","Park","Hoosier_Pass",39.36,-106.06,"NaN",3533.73,6,8,"7",1967,"M",22.48,18.56,"17.94",2,"3.25","IMG_1761",112.961577,218.936266,255,77,255,40,0.167738298,-106.06,39.36,"HoosierPass",218,1,2.77777777777778,10.5555555555556,6.03703703703704,8.42818428184282,10.7804232804233,218,6.66666666666669,"pre 1980","late",15,"196715","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"708","1769","UF","Colorado","Park","Hoosier_Pass",39.36,-106.06,"NaN",3533.73,6,8,"7",1967,"M",21.49,18.51,"17.19",2,"3.25","IMG_1769",83.644957,166.069482,228,41,253,28,0.386357858,-106.06,39.36,"HoosierPass",218,1,2.77777777777778,10.5555555555556,6.03703703703704,8.42818428184282,10.7804232804233,218,6.66666666666669,"pre 1980","late",15,"196715","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"709","1771","UF","Colorado","Park","Hoosier_Pass",39.36,-106.06,"NaN",3533.73,6,8,"7",1967,"M",22.13,18.76,"17.75",2,"3.25","IMG_1771",66.382968,180.728641,245,31,242,14,0.268734031,-106.06,39.36,"HoosierPass",218,1,2.77777777777778,10.5555555555556,6.03703703703704,8.42818428184282,10.7804232804233,218,6.66666666666669,"pre 1980","late",15,"196715","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"710","1779","UF","Colorado","Park","Hoosier_Pass",39.36,-106.06,"NaN",3533.73,6,8,"7",1967,"M",20.77,18.2,"16.7",2,"3.25","IMG_1779",138.983267,226.973852,255,49,255,54,0.139433572,-106.06,39.36,"HoosierPass",218,1,2.77777777777778,10.5555555555556,6.03703703703704,8.42818428184282,10.7804232804233,218,6.66666666666669,"pre 1980","late",15,"196715","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"711","1783","UF","Colorado","Park","Hoosier_Pass",39.36,-106.06,"NaN",3533.73,6,8,"7",1967,"M",20.42,17.48,"19.93",1.68,"2.73","IMG_1783",67.689577,180.910169,255,27,249,30,0.31091247,-106.06,39.36,"HoosierPass",218,1,2.77777777777778,10.5555555555556,6.03703703703704,8.42818428184282,10.7804232804233,218,6.66666666666669,"pre 1980","late",15,"196715","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"712","1789","UF","Colorado","Park","Hoosier_Pass",39.36,-106.06,"NaN",3533.73,6,8,"7",1967,"M",20.86,17.04,"17.37",2.48,"4.03","IMG_1789",65.407867,144.781552,208,17,233,49,0.479448087,-106.06,39.36,"HoosierPass",218,1,2.77777777777778,10.5555555555556,6.03703703703704,8.42818428184282,10.7804232804233,218,6.66666666666669,"pre 1980","late",15,"196715","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"714","1958","UF","Colorado","Pitkin","Aspen",39.1437181,-106.914356,"3505",3540.34,6,9,"14",1997,"M",21.63,18.44,"16.92",1.84,"2.99","IMG_1958",82.849573,167.7462,238,38,250,36,0.384363551,-106.914356,39.1437181,"Aspen",256,1,10,13.3333333333333,8.63026819923372,10.1388888888889,9.81481481481481,256,11.6666666666667,"post 1980","late",54,"199754","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"715","1318","UF","Colorado","Boulder","Isabelle_Glacier",40.06,-105.64,"3353",3548.33,6,7,"19",1978,"M",20.68,17.55,"14.57",1.2,"1.95","IMG_1318",76.594148,171.431347,237,21,239,53,0.363272328,-105.64,40.06,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"716","1333","UF","Colorado","Boulder","Isabelle_Glacier",40.06,-105.64,"3353",3548.33,6,7,"19",1978,"M",21.36,17.36,"17.72",1.12,"1.82","IMG_1333",68.374113,167.428022,237,15,231,40,0.332837581,-105.64,40.06,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"717","1347","UF","Colorado","Boulder","Isabelle_Glacier",40.06,-105.64,"3353",3548.33,6,7,"19",1978,"M",21.06,17.74,"16.34",1.6,"2.6","IMG_1347",55.87399,154.458482,227,38,230,40,0.397586937,-105.64,40.06,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"718","1349","UF","Colorado","Boulder","Isabelle_Glacier",40.06,-105.64,"3353",3548.33,6,7,"19",1978,"M",21.72,17.97,"15.9",2.48,"4.03","IMG_1349",54.626199,149.114059,222,31,228,29,0.396411764,-105.64,40.06,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"727","1343","UF","Colorado","Boulder","Rollins_CoroNaN_Pass",39.934154,-105.682782,"3597",3559.93,7,7,"11",1985,"M",20.97,17.42,"18.67",1.84,"2.99","IMG_1343",67.393286,150.75499,204,68,226,37,0.398121746,-105.682782,39.934154,"CoroNaN_Summit",191,1,3.61111111111111,10,9.16666666666666,10.2623456790123,9.93386243386243,191,6.80555555555556,"post 1980","early",55,"198555","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"728","1353","UF","Colorado","Boulder","Rollins_CoroNaN_Pass",39.934154,-105.682782,"3597",3559.93,7,7,"11",1985,"M",21.77,19.3,"17.8",2.48,"4.03","IMG_1353",77.077483,186.928337,239,49,250,22,0.276630101,-105.682782,39.934154,"CoroNaN_Summit",191,1,3.61111111111111,10,9.16666666666666,10.2623456790123,9.93386243386243,191,6.80555555555556,"post 1980","early",55,"198555","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"729","1363","UF","Colorado","Boulder","Rollins_CoroNaN_Pass",39.934154,-105.682782,"3597",3559.93,7,7,"11",1985,"M",21.83,19.13,"18",2.48,"4.03","IMG_1363",61.424152,174.407332,249,37,233,39,0.302024062,-105.682782,39.934154,"CoroNaN_Summit",191,1,3.61111111111111,10,9.16666666666666,10.2623456790123,9.93386243386243,191,6.80555555555556,"post 1980","early",55,"198555","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"730","1419","UF","Colorado","Boulder","Rollins_CoroNaN_Pass",39.934154,-105.682782,"3597",3559.93,7,7,"11",1985,"M",23.32,20.41,"17.93",2.48,"4.03","IMG_1419",84.306098,187.02476,242,41,251,61,0.336711789,-105.682782,39.934154,"CoroNaN_Summit",191,1,3.61111111111111,10,9.16666666666666,10.2623456790123,9.93386243386243,191,6.80555555555556,"post 1980","early",55,"198555","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"731","1422","UF","Colorado","Boulder","Rollins_CoroNaN_Pass",39.934154,-105.682782,"3597",3559.93,7,7,"11",1985,"M",22.2,18.36,"17.84",1.68,"2.73","IMG_1422",69.842395,167.628063,244,18,232,40,0.335270505,-105.682782,39.934154,"CoroNaN_Summit",191,1,3.61111111111111,10,9.16666666666666,10.2623456790123,9.93386243386243,191,6.80555555555556,"post 1980","early",55,"198555","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"734","1560","UF","Colorado","Grand","Rollins_Pass",39.934154,-105.682782,"3566",3559.93,7,7,"23",1988,"M",20.77,17.76,"16.33",1.68,"2.73","IMG_1560",55.007032,114.991982,194,11,223,19,0.529451069,-105.682782,39.934154,"CoroNaN_Summit",204,1,-2.22222222222222,8.88888888888889,7.26851851851852,9.93224932249323,10.8862433862434,204,3.33333333333333,"post 1980","late",55,"198855","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"736","1246","UF","Colorado","Larimer","Rmt_NaNtioNaNl_Park",40.313479,-105.726211,"3505",3562.42,7,7,"17",1970,"M",21.25,16.66,"17.64",2.48,"4.03","IMG_1246",69.592085,170.769672,248,15,237,41,0.337909837,-105.726211,40.313479,"Rmt_NaNtioNaNl_Park",197,1,-2.77777777777778,9.16666666666667,7.33333333333334,9.91666666666667,10.6527777777778,197,3.19444444444444,"pre 1980","early",46,"197046","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"740","1793","UF","Colorado","Park","Pennsylvania_Mtn",39.2521576,-106.137189,"NaN",3582.97,6,8,"3",1980,"M",21.14,18.54,"17.57",1.68,"2.73","IMG_1793",86.37268,168.262015,255,19,251,31,0.37608175,-106.137189,39.2521576,"MtSherman",215,1,NA,12.2222222222222,NA,12.8174603174603,13.4391534391534,215,NA,"pre 1980","late",56,"198056","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"741","1590","UF","Colorado","ClearCreek","Mt_Goliath",39.6447918,-105.5955368,"3505",3592.07,7,8,"23",1959,"M",20.65,17.5,"17.48",1.6,"2.6","IMG_1590",65.214704,154.801925,237,22,237,44,0.425896762,-105.5955368,39.6447918,"Mt_Goliath",234,1,2.5,7.77777777777778,9.30555555555556,9.94579945799458,10.2513227513228,234,5.13888888888889,"pre 1980","late",57,"195957","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"742","1592","UF","Colorado","ClearCreek","Mt_Goliath",39.6447918,-105.5955368,"3581",3592.07,7,8,"2",1959,"M",19.94,17.37,"16.12",1.2,"1.95","IMG_1592",152.028273,196.060501,255,50,255,117,0.427097819,-105.5955368,39.6447918,"Mt_Goliath",213,1,2.5,7.77777777777778,9.30555555555556,9.94579945799458,10.8068783068783,213,5.13888888888889,"pre 1980","late",57,"195957","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"743","1605","UF","Colorado","ClearCreek","Mt_Goliath",39.6447918,-105.5955368,"3581",3592.07,7,8,"2",1959,"M",20.68,17.85,"17.13",1.68,"2.73","IMG_1605",96.087307,143.192925,230,24,255,52,0.550773768,-105.5955368,39.6447918,"Mt_Goliath",213,1,2.5,7.77777777777778,9.30555555555556,9.94579945799458,10.8068783068783,213,5.13888888888889,"pre 1980","late",57,"195957","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"744","1620","UF","Colorado","ClearCreek","Mt_Goliath",39.6447918,-105.5955368,"3581",3592.07,7,8,"2",1959,"M",21.62,17.98,"17.88",1.68,"2.73","IMG_1620",131.977966,209.442345,252,67,255,54,0.226655,-105.5955368,39.6447918,"Mt_Goliath",213,1,2.5,7.77777777777778,9.30555555555556,9.94579945799458,10.8068783068783,213,5.13888888888889,"pre 1980","late",57,"195957","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"750","1586","UF","Colorado","ClearCreek","Mt_Goliath",39.6447918,-105.5955368,"NaN",3592.07,7,8,"3",1971,"M",20.72,17.6,"16.69",1.84,"2.99","IMG_1586",73.61602,148.406747,251,33,240,45,0.46970899,-105.5955368,39.6447918,"Mt_Goliath",214,1,4.16666666666667,7.5,7.78703703703704,10.2506775067751,10.7407407407407,214,5.83333333333333,"pre 1980","late",57,"197157","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"752","1594","UF","Colorado","ClearCreek","Guanella_Pass",39.59,-105.71,"NaN",3593.29,6,7,"6",1976,"M",20.16,17.24,"17.51",1.84,"2.99","IMG_1594",110.43268,199.947306,253,37,255,73,0.30248733,-105.71,39.59,"Guanella_Pass",187,1,NA,10.5555555555556,7.18253968253969,9.52020202020203,7.18253968253969,187,NA,"pre 1980","early",58,"197658","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"753","1781","UF","Colorado","Park","Hoosier_Pass",39.3598009,-106.0522323,"3658",3606.77,7,7,"12",1985,"M",21.39,17.46,"16.63",1.68,"2.73","IMG_1781",95.090503,178.274073,247,33,252,37,0.342911288,-106.0522323,39.3598009,"HoosierPass",192,1,3.61111111111111,10,9.16666666666666,10.2623456790123,10.1587301587302,192,6.80555555555556,"post 1980","early",15,"198515","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"754","1791","UF","Colorado","Park","Hoosier_Pass",39.3598009,-106.0522323,"3536",3606.77,7,7,"16",1985,"M",21.61,18.06,"18.51",1.92,"3.12","IMG_1791",81.864323,169.930552,240,17,243,50,0.378598176,-106.0522323,39.3598009,"HoosierPass",196,1,3.61111111111111,10,9.16666666666666,10.2623456790123,10.3549382716049,196,6.80555555555556,"post 1980","early",15,"198515","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"756","2030","UF","Colorado","ElPaso","Pikes_Peak",38.8412201,-105.0269323,"3658",3629.74,7,7,"21",1963,"M",20.52,17.35,"14.5",2.56,"4.16","IMG_2030",105.961628,178.931595,255,25,255,79,0.432206847,-105.0269323,38.8412201,"Pikes_Peak",201,1,5.55555555555556,12.5,8.47222222222222,10.650406504065,11.1772486772487,201,9.02777777777778,"pre 1980","late",59,"196359","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"765","1632","UF","Colorado","ClearCreek","Loveland_Pass",39.66,-105.88,"NaN",3637.28,6,7,"2",1970,"M",20.52,17.07,"16.13",1.52,"2.47","IMG_1632",85.064383,142.300091,218,19,235,56,0.517876587,-105.88,39.66,"EisenhowerTunnel",182,1,-2.77777777777778,9.16666666666667,7.33333333333334,9.91666666666667,7.15608465608466,182,3.19444444444444,"pre 1980","early",16,"197016","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"766","1669","UF","Colorado","ClearCreek","Loveland_Pass",39.66,-105.88,"NaN",3637.28,6,7,"11",1970,"M",22.5,19.8,"17.69",2.56,"4.16","IMG_1669",69.79053,136.228131,223,17,237,35,0.498870639,-105.88,39.66,"EisenhowerTunnel",191,1,-2.77777777777778,9.16666666666667,7.33333333333334,9.91666666666667,9.93055555555556,191,3.19444444444444,"pre 1980","early",16,"197016","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"767","1677","UF","Colorado","ClearCreek","Loveland_Pass",39.66,-105.88,"NaN",3637.28,6,7,"23",1970,"M",22.79,18.79,"16.01",2.24,"3.64","IMG_1677",74.805187,131.220239,226,7,239,34,0.525754932,-105.88,39.66,"EisenhowerTunnel",203,1,-2.77777777777778,9.16666666666667,7.33333333333334,9.91666666666667,10.9305555555556,203,3.19444444444444,"pre 1980","late",16,"197016","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"768","1603","UF","Colorado","ClearCreek","Loveland_Pass",39.66,-105.88,"3655",3637.28,5,8,"28",1976,"M",19.37,17.14,"15.3",1.28,"2.08","IMG_1603",82.087567,153.090178,226,36,246,50,0.474029704,-105.88,39.66,"EisenhowerTunnel",240,1,NA,10.5555555555556,7.18253968253969,9.52020202020203,9.06084656084655,240,NA,"pre 1980","late",16,"197616","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"769","1634","UF","Colorado","ClearCreek","Loveland_Pass",39.66,-105.88,"NaN",3637.28,6,7,"25",1977,"M",20.5,16.65,"16.35",1.84,"2.99","IMG_1634",98.093321,189.078238,253,70,251,38,0.290712498,-105.88,39.66,"EisenhowerTunnel",205,1,9.72222222222222,11.9444444444444,9.40740740740741,10.3455284552846,11.494708994709,205,10.8333333333333,"pre 1980","late",16,"197716","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"770","1927","UF","Colorado","Gunnison","Cottonwood_Pass",38.82658,-106.406243,"3658",3638.82,5,8,"19",1961,"M",20.93,19.61,"16.16",1.6,"2.6","IMG_1927",53.113289,155.917477,255,29,236,13,0.359114453,-106.406243,38.82658,"Cottonwood_Pass",230,1,7.22222222222222,9.16666666666667,8.49074074074074,9.47831978319783,10.7407407407407,230,8.19444444444444,"pre 1980","late",60,"196160","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"771","1929","UF","Colorado","Gunnison","Cottonwood_Pass",38.82658,-106.406243,"3658",3638.82,5,8,"8",1961,"M",22.38,19.2,"17.27",1.36,"2.21","IMG_1929",83.628396,161.983523,247,20,243,69,0.465611937,-106.406243,38.82658,"Cottonwood_Pass",219,1,7.22222222222222,9.16666666666667,8.49074074074074,9.47831978319783,10.0925925925926,219,8.19444444444444,"pre 1980","late",60,"196160","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"772","1933","UF","Colorado","Gunnison","Cottonwood_Pass",38.82658,-106.406243,"NaN",3638.82,5,8,"8",1961,"M",21.83,19.19,"17.19",1.6,"2.6","IMG_1933",68.232942,150.511177,250,31,242,15,0.403034463,-106.406243,38.82658,"Cottonwood_Pass",219,1,7.22222222222222,9.16666666666667,8.49074074074074,9.47831978319783,10.0925925925926,219,8.19444444444444,"pre 1980","late",60,"196160","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"774","1912","UF","Colorado","Chaffee","Cottonwood_Pass",38.82658,-106.406243,"NaN",3638.82,5,7,"29",1969,"M",19.51,16.88,"16.25",1.2,"1.95","IMG_1912",71.871644,167.145691,230,44,245,50,0.399252867,-106.406243,38.82658,"Cottonwood_Pass",209,1,2.77777777777778,10,5.80555555555556,8.10975609756098,10.6878306878307,209,6.38888888888889,"pre 1980","late",60,"196960","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"775","1868","UF","Colorado","Chaffee","Cottonwood_Pass",38.82658,-106.406243,"3658",3638.82,5,7,"12",1978,"M",20.44,17.11,"16.33",1.04,"1.69","IMG_1868",73.73426,164.815886,234,28,239,10,0.323948096,-106.406243,38.82658,"Cottonwood_Pass",192,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,9.84126984126985,192,5.41666666666667,"pre 1980","early",60,"197860","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"776","1870","UF","Colorado","Chaffee","Cottonwood_Pass",38.82658,-106.406243,"3658",3638.82,5,7,"12",1978,"M",20.54,17.37,"17.54",1.12,"1.82","IMG_1870",79.595439,155.819829,226,23,236,29,0.387343821,-106.406243,38.82658,"Cottonwood_Pass",192,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,9.84126984126985,192,5.41666666666667,"pre 1980","early",60,"197860","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"777","1872","UF","Colorado","Chaffee","Cottonwood_Pass",38.82658,-106.406243,"3962",3638.82,5,7,"11",1978,"M",20.7,18.18,"17.8",1.6,"2.6","IMG_1872",80.31712,152.656212,242,12,243,41,0.447246475,-106.406243,38.82658,"Cottonwood_Pass",191,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,9.80158730158731,191,5.41666666666667,"pre 1980","early",60,"197860","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"778","1874","UF","Colorado","Chaffee","Cottonwood_Pass",38.82658,-106.406243,"3962",3638.82,5,7,"10",1978,"M",19.69,17.25,"17.73",1.6,"2.6","IMG_1874",110.785957,179.113493,248,24,255,43,0.357955222,-106.406243,38.82658,"Cottonwood_Pass",190,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,9.82804232804234,190,5.41666666666667,"pre 1980","early",60,"197860","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"779","1876","UF","Colorado","Chaffee","Cottonwood_Pass",38.82658,-106.406243,"3658",3638.82,5,7,"12",1978,"M",19.56,17.48,"17.83",1.76,"2.86","IMG_1876",91.026498,168.346493,244,32,248,43,0.388553693,-106.406243,38.82658,"Cottonwood_Pass",192,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,9.84126984126985,192,5.41666666666667,"pre 1980","early",60,"197860","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
